index,source,target
8127,"体内より生成された猛毒を
獲物に注入する役割を持つ
ドスイーオスの牙。","A fang of an Iodrome, whose role is
to inject into its prey the deadly
venom produced within its body."
8128,"水竜の立派な牙。
無数の傷跡から、幾多の戦いを
潜り抜けてきたことがわかる。","Plesioth's magnificent fang.
The countless scars show that it has
survived many battles."
8129,"水竜の立派なヒレ。
無数の傷跡から、幾多の戦いを
潜り抜けてきたことがわかる。","Plesioth's magnificent fin.
The countless scars show that it has
survived many battles."
8130,"ガノトトスの体内から発見
された、キングロブスターの
巨大な鋏。","Giant pincers of a King Lobster
found inside the body of a
Plesioth."
8131,"水気を帯びると誘眠効果を発生
させるガノトトスの翼膜。","The wing membrane of a Ganototos that
induces sleep when it becomes damp."
8132,"角竜の立派な甲殻。
無数の傷跡から、幾多の戦いを
潜り抜けてきたことがわかる。","A magnificent Diablos carapace.
Countless scars show that it has
survived countless battles."
8133,"角竜の立派な牙。
無数の傷跡から、幾多の戦いを
潜り抜けてきたことがわかる。","A magnificent Diablos fang.
Countless scars show that it has
survived countless battles."
8134,"大地を抉るのに最も適した
形状とされる角。人々からは
生ける芸術として称賛される。","A horn said to have the shape best suited
to gouging the earth. People praise it
as living art."
8135,"左右対称のディアブロスの
角。希少性が極めて高く
中々お目にかかれない。","A symmetrical pair of Diablos«
»horns. Their rarity is extreme,«
»and they are seldom seen."
8136,"通常の個体の素材よりも
硬度と耐久力ともに優れた
舞雷竜の甲殻。","A Berukyurosu shell that surpasses
materials from ordinary specimens in
both hardness and durability."
8137,"通常の個体の素材よりも
硬度と耐久力ともに優れた
舞雷竜の鱗。","A Berukyurosu scale that surpasses
materials from ordinary specimens in
both hardness and durability."
8138,"勇壮なベルキュロスから
剥ぎ取れる延髄。数多の
武具の加工に用いられる。","A medulla carved from the
valiant Dancing Thunder Wyvern.
Used to craft countless arms and armor."
8139,"体内から雷を放電する際に
強烈な音を鳴り響かせる
舞雷竜の角。","The horn of a Berukyurosu, which
lets out a violent sound when it
discharges lightning from its body."
8140,"長い年月をかけて成長した
砂竜の牙。時間が経過しても
風化しない不朽の素材。","A fang of a Cephadrome, grown over many long years.
Even as time passes, it is an undying material
that never weathers."
8141,"長い年月をかけて成長した
砂竜の鱗。時間が経過しても
風化しない不朽の素材。","A scale of a Cephadrome, grown over many long years.
Even as time passes, it is an undying material
that never weathers."
8142,"「砂漠の桜」と言われるほど
美しい色をした砂竜のヒレ。
観賞用としての価値も高い。","A sand wyvern fin of such beautiful hue
that it is called the Desert Cherry Blossom.
It also has high value as an ornamental."
8143,"砂漠の砂によって磨き上げ
られた砂竜の鱗。
その手触りはまさに絶品。","A Sand Wyvern's scale polished
by the sand of the desert.
Its texture is truly superb."
8144,"異彩を放つ黒鎧竜の甲殻。
武具・防具・装飾品と様々な
用途で重宝される。","The shell of a Black Gravios, shining with a singular brilliance.
Weapons, armor, and decorations--prized for
a wide range of uses."
8145,"異彩を放つ黒鎧竜の骨。
武具・防具・装飾品と様々な
用途で重宝される。","The bone of a Black Gravios, shining with a singular brilliance.
Weapons, armor, and decorations--prized for
a wide range of uses."
8146,"鋼よりも硬い黒鎧竜の甲殻。
ゴツゴツとした独特の形状の
ため加工が難しい。","The shell of a Basarios, harder than steel.
Its rugged, unique shape
makes it difficult to process."
8147,"通常の黒鎧竜よりも強靭な翼。
非常に重いため運び出すのは
一苦労。","Wings more robust than those of an ordinary
Black Armor Wyvern. So heavy that hauling them out
is quite an ordeal."
8148,"未開の地で出会った金色の
リオレイアから剥いだ鱗。
とても美しく黄金に輝く。","A scale torn from a golden
Rathian encountered in an unexplored land.
It shines beautifully in gold."
8149,"細かい鱗で覆われている外殻。
本物の黄金と見間違うほどで、
価値が高い。","An outer shell covered in fine scales.
It could be mistaken for genuine gold,
and is highly valuable."
8150,"金色のリオレイアの背中と
尻尾に生えている太い棘。
多くの毒を含んでいる。","Thick spikes growing on the back and
tail of a Gold Rathian.
They contain a large amount of poison."
8151,"金色に輝く金火竜の逆鱗。
近寄りがたいほど神々しい
存在感を放っている。","The gold-shining reverse scale of a Gold Rathian.
It gives off a divine presence
that makes it hard to approach."
8152,"邪悪なミラボレアスの甲殻。
刃を通さない強固さに加え
恐ろしいほどの再生力を持つ。","Carapace of the evil Fatalis.
Besides being hard enough to repel blades,
it possesses terrifying regenerative power."
8153,"邪悪なミラボレアスの角。
頭部を保護する機能に加え
龍の力を制御する機能を持つ。","Horn of the evil Fatalis.
Besides protecting the head, it also
functions to control the dragon's power."
8154,"邪悪なミラボレアスの翼。
黒龍の羽音を聞いた生物は
瞬時にその場から逃げ出す。","Wing of the evil Fatalis.
Any creature that hears the Black Dragon's
wingbeats flees the spot in an instant."
8155,"邪悪なミラボレアスの眼。
妖艶な光を放ち、見たものを
深淵へといざなう。","Eye of the evil Fatalis.
It gives off a bewitching light, luring
all who behold it into the abyss."
8156,"ミラボレアスの体内で
発見された、大きさと重さが
比例しない謎の黒色物質。","A mysterious black substance found
inside a Fatalis, whose size and
weight are out of proportion."
8157,"黒龍の体内で長い年月を経て
生成された宝玉。何の素材で
構成されているのか一切不明。","A jewel formed over long years within
a black dragon's body. What materials
make it up is entirely unknown."
8158,"ゼルレウスの上質な鱗。
傷一つない純白の鱗は
極めて稀少とされる。","A high-quality scale from a Zerureusu.
Its flawless pure-white scales
are said to be extremely rare."
8159,"ゼルレウスの上質な甲殻。
環境に応じて硬度や形状が
変化する。","A high-quality shell from a Zerureusu.
Its hardness and shape change
depending on the environment."
8160,"ゼルレウスの激しい動きを
支えるための血液を生む骨髄。
青白く光っている。","Bone marrow that produces blood
to support Zerureusu's intense movement.
It glows pale blue."
8161,"輝界竜の体内で長い年月を
経て生成された青色の宝玉。
重さを感じさせないほど軽い。","A blue jewel formed over long years
within the body of a Radiant World Dragon.
So light it scarcely feels heavy at all."
8162,"剣の様に鋭いゼルレウスの尾。
斬撃に対しての強度が高く
切断するのは一苦労。","The tail of a Zerureusu, sharp as a sword.
It is highly resistant to slashing,
making it a struggle to sever."
8163,"重厚なゼルレウスの角。
重量な角から繰り出される
攻撃は必殺の威力を秘める。","The hefty horns of an Ice Fox Dragon.
Attacks unleashed from these heavy
horns conceal lethal power."
8164,"ゼルレウスの高速飛行を
可能とさせる翼。光り輝く
翼はハンター達を魅了する。","Wings that enable Zerureusu's high-speed flight.
The shining wings
captivate Hunters."
8165,"鋭さと頑強さが増した
ゼルレウスの爪。硬質な岩盤
を切裂くほどの斬れ味を持つ。","Claws of Zerureusu, sharper and more resilient.
Their edge can slice clean through
solid bedrock."
8166,"輝界竜、ゼルレウスの鱗。
白色の輝きを放つ鱗からは
神聖さが感じられる。","A scale of Zerureusu, the Radiant World Dragon.
The white-glowing scales give off
a sense of divine holiness."
