index,source,target
38129,異世界では救世主とも呼ばれ{j}ている者の衣服を模倣した腕{j}防具。邪悪な心が宿るらしい。,Arms Armor modeled after the clothing of{j}one who is called a savior in another{j}world. It is said to harbor an evil heart.
38130,異世界では救世主とも呼ばれ{j}ている者の衣服を模倣した腕{j}防具。邪悪な心が宿るらしい。,Arms Armor modeled after the clothing of{j}one who is called a savior in another{j}world. It is said to harbor an evil heart.
38131,異世界では救世主とも呼ばれ{j}ている者の衣服を模倣した腕{j}防具。{c11}≪狩護防具≫{/c},Arms{j}Armor modeled after the clothing of one who is called{j}a savior in another world.{c11}≪Hunting Guard Armor≫{/c}
38132,異世界では救世主とも呼ばれ{j}ている者の衣服を模倣した腕{j}防具。{c11}≪Ｇ級狩護≫{/c},Arms{j}Armor modeled after the clothing of one who is called{j}a savior in another world.{c11}≪G-Rank Hunting Guard≫{/c}
38133,異世界では救世主とも呼ばれ{j}ている者の衣服を模倣した腕{j}防具。{c11}≪Ｇ級狩護≫{/c},Arms{j}Armor modeled after the clothing of one who is called{j}a savior in another world.{c11}≪G-Rank Hunting Guard≫{/c}
38134,高級な素材をふんだんに{j}使用した腕防具。着用する{j}だけで人気者になれるらしい。,"Arms armor crafted with an abundance of{j}high-grade materials. Apparently, just{j}wearing can make you popular."
38135,高級な素材をふんだんに{j}使用した腕防具。着用する{j}だけで人気者になれるらしい。,"Arms armor crafted with an abundance of{j}high-grade materials. Apparently, just{j}wearing can make you popular."
38136,高級な素材をふんだんに{j}使用した腕防具。着用する{j}だけで人気者になれるらしい。,"Arms armor crafted with an abundance of{j}high-grade materials. Apparently, just{j}wearing can make you popular."
38137,高級な素材をふんだんに{j}使用した腕防具。{j}{c11}≪狩護防具≫{/c},Arms armor{j}crafted with an abundance of high-grade materials.{j}{c11}≪Hunting Guard Armor≫{/c}
38138,高級な素材をふんだんに{j}使用した腕防具。{j}{c11}≪Ｇ級狩護≫{/c},Arms armor{j}crafted with an abundance of high-grade materials.{j}{c11}≪G-Rank Hunting Guard≫{/c}
38139,高級な素材をふんだんに{j}使用した腕防具。{j}{c11}≪Ｇ級狩護≫{/c},Arms armor{j}crafted with an abundance of high-grade materials.{j}{c11}≪G-Rank Hunting Guard≫{/c}
38140,高級な素材をふんだんに{j}使用した腕防具。着用する{j}だけで人気者になれるらしい。,"Arms armor crafted with an abundance of{j}high-grade materials. Apparently, just{j}wearing can make you popular."
38141,高級な素材をふんだんに{j}使用した腕防具。着用する{j}だけで人気者になれるらしい。,"Arms armor crafted with an abundance of{j}high-grade materials. Apparently, just{j}wearing can make you popular."
38142,高級な素材をふんだんに{j}使用した腕防具。着用する{j}だけで人気者になれるらしい。,"Arms armor crafted with an abundance of{j}high-grade materials. Apparently, just{j}wearing can make you popular."
38143,高級な素材をふんだんに{j}使用した腕防具。{j}{c11}≪狩護防具≫{/c},Arms armor{j}crafted with an abundance of high-grade materials.{j}{c11}≪Hunting Guard Armor≫{/c}
38144,高級な素材をふんだんに{j}使用した腕防具。{j}{c11}≪Ｇ級狩護≫{/c},Arms armor{j}crafted with an abundance of high-grade materials.{j}{c11}≪G-Rank Hunting Guard≫{/c}
38145,高級な素材をふんだんに{j}使用した腕防具。{j}{c11}≪Ｇ級狩護≫{/c},Arms armor{j}crafted with an abundance of high-grade materials.{j}{c11}≪G-Rank Hunting Guard≫{/c}
38146,東の国の伝統的な腕防具。{j}かつての某国では若人の{j}必需品だったらしい。,"Traditional arm armor of the Eastern{j}country. In a certain country long ago, it{j}was said to be a youth's essential item."
38147,東の国の伝統的な腕防具。{j}かつての某国では若人の{j}必需品だったらしい。,"Traditional arm armor of the Eastern{j}country. In a certain country long ago, it{j}was said to be a youth's essential item."
38148,東の国の伝統的な腕防具。{j}かつての某国では若人の{j}必需品だったらしい。,"Traditional arm armor of the Eastern{j}country. In a certain country long ago, it{j}was said to be a youth's essential item."
38149,東の国の伝統的な腕防具。{j}若人の必需品だったらしい。{j}{c11}≪狩護防具≫{/c},Traditional arm armor from an eastern land.{j}Apparently a necessity for the young.{j}{c11}≪Hunting Guard Armor≫{/c}
38150,東の国の伝統的な腕防具。{j}若人の必需品だったらしい。{j}{c11}≪Ｇ級狩護≫{/c},Traditional arm armor from an eastern land.{j}Apparently a necessity for the young.{j}{c11}≪G-Rank Hunting Guard≫{/c}
38151,東の国の伝統的な腕防具。{j}若人の必需品だったらしい。{j}{c11}≪Ｇ級狩護≫{/c},Traditional arm armor from an eastern land.{j}Apparently a necessity for the young.{j}{c11}≪G-Rank Hunting Guard≫{/c}
38152,東の国の伝統的な腕防具。{j}かつての某国では若人の{j}必需品だったらしい。,"Traditional arm armor of the Eastern{j}country. In a certain country long ago, it{j}was said to be a youth's essential item."
38153,東の国の伝統的な腕防具。{j}かつての某国では若人の{j}必需品だったらしい。,"Traditional arm armor of the Eastern{j}country. In a certain country long ago, it{j}was said to be a youth's essential item."
38154,東の国の伝統的な腕防具。{j}かつての某国では若人の{j}必需品だったらしい。,"Traditional arm armor of the Eastern{j}country. In a certain country long ago, it{j}was said to be a youth's essential item."
38155,東の国の伝統的な腕防具。{j}若人の必需品だったらしい。{j}{c11}≪狩護防具≫{/c},Traditional arm armor from an eastern land.{j}Apparently a necessity for the young.{j}{c11}≪Hunting Guard Armor≫{/c}
38156,東の国の伝統的な腕防具。{j}若人の必需品だったらしい。{j}{c11}≪Ｇ級狩護≫{/c},Traditional arm armor from an eastern land.{j}Apparently a necessity for the young.{j}{c11}≪G-Rank Hunting Guard≫{/c}
38157,東の国の伝統的な腕防具。{j}若人の必需品だったらしい。{j}{c11}≪Ｇ級狩護≫{/c},Traditional arm armor from an eastern land.{j}Apparently a necessity for the young.{j}{c11}≪G-Rank Hunting Guard≫{/c}
38158,凍てつく天廊の番人の素材を{j}元に作られたという腕防具。{j}見目麗しい装飾が特徴的。,Arm armor said to be made from parts of{j}the icy guardian of the Sky Corridor.{j}Distinguished by lovely ornaments.
38159,凍てつく天廊の番人の素材を{j}元に作られたという腕防具。{j}見目麗しい装飾が特徴的。,Arm armor said to be made from parts of{j}the icy guardian of the Sky Corridor.{j}Distinguished by lovely ornaments.
38160,凍てつく天廊の番人の素材を{j}元に作られたという腕防具。{j}見目麗しい装飾が特徴的。,Arm armor said to be made from parts of{j}the icy guardian of the Sky Corridor.{j}Distinguished by lovely ornaments.
38161,凍てつく天廊の番人の素材を{j}元に作られたという腕防具。{j}{c11}≪狩護防具≫{/c},Arm armor said to be crafted from the materials{j}of the Warden of the Frozen Sky Corridor.{j}{c11}≪Hunting Guard Armor≫{/c}
38162,凍てつく天廊の番人の素材を{j}元に作られたという腕防具。{j}{c11}≪Ｇ級狩護≫{/c},Arm armor said to be crafted from the materials{j}of the Warden of the Frozen Sky Corridor.{j}{c11}≪G-Rank Hunting Guard≫{/c}
38163,凍てつく天廊の番人の素材を{j}元に作られたという腕防具。{j}{c11}≪Ｇ級狩護≫{/c},Arm armor said to be crafted from the materials{j}of the Warden of the Frozen Sky Corridor.{j}{c11}≪G-Rank Hunting Guard≫{/c}
38164,凍てつく天廊の番人の素材を{j}元に作られたという腕防具。{j}見目麗しい装飾が特徴的。,Arm armor said to be made from parts of{j}the icy guardian of the Sky Corridor.{j}Distinguished by lovely ornaments.
38165,凍てつく天廊の番人の素材を{j}元に作られたという腕防具。{j}見目麗しい装飾が特徴的。,Arm armor said to be made from parts of{j}the icy guardian of the Sky Corridor.{j}Distinguished by lovely ornaments.
38166,凍てつく天廊の番人の素材を{j}元に作られたという腕防具。{j}見目麗しい装飾が特徴的。,Arm armor said to be made from parts of{j}the icy guardian of the Sky Corridor.{j}Distinguished by lovely ornaments.
38167,凍てつく天廊の番人の素材を{j}元に作られたという腕防具。{j}{c11}≪狩護防具≫{/c},Arm armor said to be crafted from the materials{j}of the Warden of the Frozen Sky Corridor.{j}{c11}≪Hunting Guard Armor≫{/c}
38168,凍てつく天廊の番人の素材を{j}元に作られたという腕防具。{j}{c11}≪Ｇ級狩護≫{/c},Arm armor said to be crafted from the materials{j}of the Warden of the Frozen Sky Corridor.{j}{c11}≪G-Rank Hunting Guard≫{/c}
38169,凍てつく天廊の番人の素材を{j}元に作られたという腕防具。{j}{c11}≪Ｇ級狩護≫{/c},Arm armor said to be crafted from the materials{j}of the Warden of the Frozen Sky Corridor.{j}{c11}≪G-Rank Hunting Guard≫{/c}
38170,凍てつく天廊の番人の素材を{j}元に作られたという腕防具。{j}見目麗しい装飾が特徴的。,Arm armor said to be made from parts of{j}the icy guardian of the Sky Corridor.{j}Distinguished by lovely ornaments.
38171,凍てつく天廊の番人の素材を{j}元に作られたという腕防具。{j}見目麗しい装飾が特徴的。,Arm armor said to be made from parts of{j}the icy guardian of the Sky Corridor.{j}Distinguished by lovely ornaments.
38172,凍てつく天廊の番人の素材を{j}元に作られたという腕防具。{j}見目麗しい装飾が特徴的。,Arm armor said to be made from parts of{j}the icy guardian of the Sky Corridor.{j}Distinguished by lovely ornaments.
38173,凍てつく天廊の番人の素材を{j}元に作られたという腕防具。{j}{c11}≪狩護防具≫{/c},Arm armor said to be crafted from the materials{j}of the Warden of the Frozen Sky Corridor.{j}{c11}≪Hunting Guard Armor≫{/c}
38174,凍てつく天廊の番人の素材を{j}元に作られたという腕防具。{j}{c11}≪Ｇ級狩護≫{/c},Arm armor said to be crafted from the materials{j}of the Warden of the Frozen Sky Corridor.{j}{c11}≪G-Rank Hunting Guard≫{/c}
38175,凍てつく天廊の番人の素材を{j}元に作られたという腕防具。{j}{c11}≪Ｇ級狩護≫{/c},Arm armor said to be crafted from the materials{j}of the Warden of the Frozen Sky Corridor.{j}{c11}≪G-Rank Hunting Guard≫{/c}
38176,凍てつく天廊の番人の素材を{j}元に作られたという腕防具。{j}見目麗しい装飾が特徴的。,Arm armor said to be made from parts of{j}the icy guardian of the Sky Corridor.{j}Distinguished by lovely ornaments.
38177,凍てつく天廊の番人の素材を{j}元に作られたという腕防具。{j}見目麗しい装飾が特徴的。,Arm armor said to be made from parts of{j}the icy guardian of the Sky Corridor.{j}Distinguished by lovely ornaments.
38178,凍てつく天廊の番人の素材を{j}元に作られたという腕防具。{j}見目麗しい装飾が特徴的。,Arm armor said to be made from parts of{j}the icy guardian of the Sky Corridor.{j}Distinguished by lovely ornaments.
38179,凍てつく天廊の番人の素材を{j}元に作られたという腕防具。{j}{c11}≪狩護防具≫{/c},Arm armor said to be crafted from the materials{j}of the Warden of the Frozen Sky Corridor.{j}{c11}≪Hunting Guard Armor≫{/c}
38180,凍てつく天廊の番人の素材を{j}元に作られたという腕防具。{j}{c11}≪Ｇ級狩護≫{/c},Arm armor said to be crafted from the materials{j}of the Warden of the Frozen Sky Corridor.{j}{c11}≪G-Rank Hunting Guard≫{/c}
38181,凍てつく天廊の番人の素材を{j}元に作られたという腕防具。{j}{c11}≪Ｇ級狩護≫{/c},Arm armor said to be crafted from the materials{j}of the Warden of the Frozen Sky Corridor.{j}{c11}≪G-Rank Hunting Guard≫{/c}
38182,凍てつく天廊の番人の素材を{j}元に作られたという腕防具。{j}見目麗しい装飾が特徴的。,Arm armor said to be made from parts of{j}the icy guardian of the Sky Corridor.{j}Distinguished by lovely ornaments.
38183,凍てつく天廊の番人の素材を{j}元に作られたという腕防具。{j}見目麗しい装飾が特徴的。,Arm armor said to be made from parts of{j}the icy guardian of the Sky Corridor.{j}Distinguished by lovely ornaments.
38184,凍てつく天廊の番人の素材を{j}元に作られたという腕防具。{j}見目麗しい装飾が特徴的。,Arm armor said to be made from parts of{j}the icy guardian of the Sky Corridor.{j}Distinguished by lovely ornaments.
38185,凍てつく天廊の番人の素材を{j}元に作られたという腕防具。{j}{c11}≪狩護防具≫{/c},Arm armor said to be crafted from the materials{j}of the Warden of the Frozen Sky Corridor.{j}{c11}≪Hunting Guard Armor≫{/c}
38186,凍てつく天廊の番人の素材を{j}元に作られたという腕防具。{j}{c11}≪Ｇ級狩護≫{/c},Arm armor said to be crafted from the materials{j}of the Warden of the Frozen Sky Corridor.{j}{c11}≪G-Rank Hunting Guard≫{/c}
38187,凍てつく天廊の番人の素材を{j}元に作られたという腕防具。{j}{c11}≪Ｇ級狩護≫{/c},Arm armor said to be crafted from the materials{j}of the Warden of the Frozen Sky Corridor.{j}{c11}≪G-Rank Hunting Guard≫{/c}
38188,凍てつく天廊の番人の素材を{j}元に作られたという腕防具。{j}見目麗しい装飾が特徴的。,Arm armor said to be made from parts of{j}the icy guardian of the Sky Corridor.{j}Distinguished by lovely ornaments.
38189,凍てつく天廊の番人の素材を{j}元に作られたという腕防具。{j}見目麗しい装飾が特徴的。,Arm armor said to be made from parts of{j}the icy guardian of the Sky Corridor.{j}Distinguished by lovely ornaments.
