index,source,target
7274,東方伝来の珍しい形状の双剣。{j}刀身から清水がにじみ出る。{j}投げるなんてとんでもない。,A strangely shaped Dual Blades of Eastern origin.{j}Clear water seeps from the blades.{j}Throwing them would be unthinkable.
7275,東方伝来の珍しい形状の双剣。{j}刀身から清水がにじみ出る。{j}投げるなんてとんでもない。,A strangely shaped Dual Blades of Eastern origin.{j}Clear water seeps from the blades.{j}Throwing them would be unthinkable.
7276,水の化身が宿るとされる双剣。{j}穢れを祓い清める水が刀身を{j}包んでいる。{c16}≪親方印≫{/c},Dual Blades said to house the avatar of water.{j}Purifying water that washes away impurity{j}envelops the blade.{c16}≪Master Mark≫{/c}
7277,水の化身が宿るとされる双剣。{j}穢れを祓い清める水が刀身を{j}包んでいる。{c11}≪ＨＣ武器≫{/c},Dual Blades said to house the avatar of water.{j}Purifying water that washes away impurity{j}envelops the blade.{c11}≪HC Weapon≫{/c}
7278,鍛錬を重ねることで、進化し{j}続けるといわれる双剣。{j}雷属性。{c05}≪進化武器≫{/c},Dual Blades said to continue{j}evolving through repeated forging.{j}Thunder Element.{c05}≪Evolution Weapon≫{/c}
7279,鍛錬を重ねることで、進化し{j}続けるといわれる双剣。{j}雷属性。{c05}≪進化武器≫{/c},Dual Blades said to continue{j}evolving through repeated forging.{j}Thunder Element.{c05}≪Evolution Weapon≫{/c}
7280,鍛錬を重ねることで、進化し{j}続けるといわれる双剣。{j}雷属性。{c05}≪進化武器≫{/c},Dual Blades said to continue{j}evolving through repeated forging.{j}Thunder Element.{c05}≪Evolution Weapon≫{/c}
7281,まるで生き物のような脈動を{j}伝え、所有者に不思議な力を{j}与えるとされる双剣。,Dual Blades that{j}pulse like a living thing and{j}are said to grant their wielder mysterious power.
7282,まるで生き物のような脈動を{j}伝え、所有者に不思議な力を{j}与えるとされる双剣。,Dual Blades that{j}pulse like a living thing and{j}are said to grant their wielder mysterious power.
7283,まるで生き物のような脈動を{j}伝え、所有者に不思議な力を{j}与えるとされる双剣。,Dual Blades that{j}pulse like a living thing and{j}are said to grant their wielder mysterious power.
7284,まるで生き物のような脈動を{j}伝え、所有者に不思議な力を{j}与えるとされる双剣。,Dual Blades that{j}pulse like a living thing and{j}are said to grant their wielder mysterious power.
7285,工房が新たに開発した合金で{j}生産した次世代の双剣。{j}龍属性を付加している。,Next-generation Dual Blades produced from an alloy{j}newly developed by the Workshop. Imbued with the{j}Dragon element.
7286,工房が新たに開発した合金で{j}生産した次世代の双剣。{j}龍属性を付加している。,Next-generation Dual Blades produced from an alloy{j}newly developed by the Workshop. Imbued with the{j}Dragon element.
7287,工房が新たに開発した合金で{j}生産した次世代の双剣。{j}龍属性を付加している。,Next-generation Dual Blades produced from an alloy{j}newly developed by the Workshop. Imbued with the{j}Dragon element.
7288,工房が新たに開発した合金で{j}生産した次世代の双剣。{j}龍属性を付加している。,Next-generation Dual Blades produced from an alloy{j}newly developed by the Workshop. Imbued with the{j}Dragon element.
7289,工房が新たに開発した合金で{j}生産した次世代の龍属性双剣。{j}{c11}≪ＨＣ武器≫{/c},A next-generation Dragon Element Dual Blades produced{j}from an alloy newly developed by the Workshop.{j}{c11}≪HC Weapon≫{/c}
7290,工房が新たに開発した合金で{j}生産した次世代の双剣。{j}氷属性を付加している。,Next-generation Dual Blades produced from an alloy{j}newly developed by the Workshop. Imbued with the{j}Ice element.
7291,工房が新たに開発した合金で{j}生産した次世代の双剣。{j}氷属性を付加している。,Next-generation Dual Blades produced from an alloy{j}newly developed by the Workshop. Imbued with the{j}Ice element.
7292,工房が新たに開発した合金で{j}生産した次世代の双剣。{j}氷属性を付加している。,Next-generation Dual Blades produced from an alloy{j}newly developed by the Workshop. Imbued with the{j}Ice element.
7293,工房が新たに開発した合金で{j}生産した次世代の双剣。{j}氷属性を付加している。,Next-generation Dual Blades produced from an alloy{j}newly developed by the Workshop. Imbued with the{j}Ice element.
7294,工房が新たに開発した合金で{j}生産した次世代の氷属性双剣。{j}{c11}≪ＨＣ武器≫{/c},Next-generation Ice Element Dual Blades produced{j}using an alloy newly developed by the workshop.{j}{c11}≪HC Weapon≫{/c}
7295,0,
7296,少々短めの無属性双剣。{j}刃先は非常に鋭利に仕上げられ{j}凶悪な斬れ味。{c11}≪ＨＣ武器≫{/c},"A slightly short non-elemental pair of Dual Blades.{j}The edges are finished extremely sharp,{j}with a vicious cutting edge.{c11}≪HC Weapon≫{/c}"
7297,天地を結ぶ雷の柱がそのまま{j}手に収まったかのような双剣。{j}雷を司る神さえ恐れるという。,Dual Blades that seem to hold a lightning pillar{j}joining heaven and earth right in your hand. Even{j}the god of lightning is said to fear them.
7298,様々な生物の爪を利用した斬れ{j}味抜群の武器。二刀六刃の{j}ブレードが獲物に襲いかかる。,"A weapon of superb sharpness made from the claws of{j}many creatures. Its two-bladed, six-edged blades{j}fall upon the prey."
7299,大きな爪を使った深紫の双剣。{j}凶暴な形状の刃には、強力な{j}猛毒が塗布されている。,Deep purple Dual Blades made with large claws. The{j}savagely shaped blades are coated with a powerful{j}venom.
7300,尾晶蠍の体液変化を研究した{j}結果、生み出された凶双。{j}美しい結晶刃は残忍かつ冷酷。,A vicious pair born from research into the changes{j}in the Tail Crystal Scorpion's bodily fluids. Its{j}beautiful crystal blades are cruel and coldhearted.
7301,王族直属の近衛兵が使用する{j}流麗な白い大剣。{j}細身ながらよく斬れる。,"A graceful white Great Sword used by guardsmen{j}sworn directly to the royal family. Slender, yet it{j}cuts superbly."
7302,晶竜の素材を活かした大剣。{j}素材に残された雷の力が、{j}斬りつけた相手を討つ。,A Great Sword that puts Crystal Dragon materials to{j}use. The lightning left in the material slays{j}whatever it cuts.
7303,晶竜の素材を活かした大剣。{j}素材に残された雷の力が、{j}斬りつけた相手を討つ。,A Great Sword that puts Crystal Dragon materials to{j}use. The lightning left in the material slays{j}whatever it cuts.
7304,晶竜の素材を活かした大剣。{j}素材に残された雷の力が、{j}斬りつけた相手を討つ。,A Great Sword that puts Crystal Dragon materials to{j}use. The lightning left in the material slays{j}whatever it cuts.
7305,晶竜の素材を活かした大剣。{j}雷の力が閃き、相手を討つ。{j}{c02}≪剛種武器≫{/c},A Great Sword that puts Crystal Dragon materials to use.{j}Its lightning power flashes and slays the foe.{j}{c02}≪Gou Weapon≫{/c}
7306,晶竜の素材を活かした大剣。{j}雷の力が閃き、相手を討つ。{j}{c02}≪剛種武器≫{/c},A Great Sword that puts Crystal Dragon materials to use.{j}Its lightning power flashes and slays the foe.{j}{c02}≪Gou Weapon≫{/c}
7307,巨大なハサミを鍛え上げた{j}玄人向けの大剣。鉄塊すら{j}斬り刻む。{c11}≪ＨＣ武器≫{/c},"A{j}Great Sword for experts, forged from a giant pincer. It can slash through even iron blocks{j}.{c11}≪HC Weapon≫{/c}"
7308,巨大なハサミを鍛え上げた{j}玄人向けの大剣。鉄塊すら{j}斬り刻む。{c11}≪ＨＣ武器≫{/c},"A{j}Great Sword for experts, forged from a giant pincer. It can slash through even iron blocks{j}.{c11}≪HC Weapon≫{/c}"
7309,巨大なハサミを鍛え上げた{j}玄人向けの大剣。鉄塊すら{j}斬り刻む。{c11}≪ＨＣ武器≫{/c},"A{j}Great Sword for experts, forged from a giant pincer. It can slash through even iron blocks{j}.{c11}≪HC Weapon≫{/c}"
7310,巨大なハサミを鍛え上げた{j}玄人向けの大剣。鉄塊すら{j}斬り刻む。{c11}≪ＨＣ武器≫{/c},"A{j}Great Sword for experts, forged from a giant pincer. It can slash through even iron blocks{j}.{c11}≪HC Weapon≫{/c}"
7311,0,
7312,本来水と油である素材を{j}組み合わせた武具工房の{j}野心作。{c07}ＳＰ武器：LV1{/c},"An ambitious work by the weapon smithy,{j}combining materials as incompatible as water and oil.{j}{c07}SP Weapon: LV1{/c}"
7313,本来水と油である素材を{j}組み合わせた武具工房の{j}野心作。{c07}ＳＰ武器：LV2{/c},"An ambitious work by the weapon smithy,{j}combining materials as incompatible as water and oil.{j}{c07}SP Weapon: LV2{/c}"
7314,本来水と油である素材を{j}組み合わせた武具工房の{j}野心作。{c07}ＳＰ武器：LV3{/c},"An ambitious work by the weapon smithy,{j}combining materials as incompatible as water and oil.{j}{c07}SP Weapon: LV3{/c}"
7315,本来水と油である素材を{j}組み合わせた武具工房の{j}野心作。{c07}ＳＰ武器：LV4{/c},"An ambitious work by the weapon smithy,{j}combining materials as incompatible as water and oil.{j}{c07}SP Weapon: LV4{/c}"
7316,本来水と油である素材を{j}組み合わせた武具工房の{j}野心作。{c07}ＳＰ武器：LV5{/c},"An ambitious work by the weapon smithy,{j}combining materials as incompatible as water and oil.{j}{c07}SP Weapon: LV5{/c}"
7317,本来水と油である素材を{j}組み合わせた武具工房の{j}野心作。{c07}ＳＰ武器：LV6{/c},"An ambitious work by the weapon smithy,{j}combining materials as incompatible as water and oil.{j}{c07}SP Weapon: LV6{/c}"
7318,本来水と油である素材を{j}組み合わせた武具工房の{j}野心作。{c07}ＳＰ武器：LV7{/c},"An ambitious work by the weapon smithy,{j}combining materials as incompatible as water and oil.{j}{c07}SP Weapon: LV7{/c}"
7319,工房試作大剣の成功を元に、{j}新たに作成した機械鎖鋸。,"A mechanical chain saw, newly built{j}on the success of the workshop's prototype Great Sword."
7320,工房試作大剣の属性を変更し、{j}龍属性に改良。回転する鎖鋸{j}が切断力を高めている。,The workshop's prototype Great Sword had its{j}element changed and upgraded to Dragon. The{j}spinning chain saw sharpens its cutting power.
7321,工房試作大剣の属性を変更し、{j}龍属性に改良。回転する鎖鋸{j}が切断力を高めている。,The workshop's prototype Great Sword had its{j}element changed and upgraded to Dragon. The{j}spinning chain saw sharpens its cutting power.
7322,通常のモンスターではなく、{j}来るべき時の為に制作した{j}龍属性の大剣。{c16}≪親方印≫{/c},"A{j}Dragon Element Great Sword, crafted{j}not from an ordinary monster but for the day that is to come.{c16}≪Master Mark≫{/c}"
7323,通常のモンスターではなく、{j}来るべき時の為に制作した{j}龍属性の大剣。{c11}≪ＨＣ武器≫{/c},"A{j}Dragon Element Great Sword, crafted{j}not from an ordinary monster but for the day that is to come.{c11}≪HC Weapon≫{/c}"
7324,装飾の施された金色の大剣。{j}儀礼用だが実用性も{j}兼ね備えた名工謹製の逸品。,"A decorated golden Great Sword. Ceremonial, yet{j}also practical--a masterpiece by a master{j}craftsman."
7325,装飾の施された金色の大剣。{j}儀礼用だが実用性も{j}兼ね備えた名工謹製の逸品。,"A decorated golden Great Sword. Ceremonial, yet{j}also practical--a masterpiece by a master{j}craftsman."
7326,装飾の施された金色の大剣。{j}儀礼用だが実用性も{j}兼ね備えた名工謹製の逸品。,"A decorated golden Great Sword. Ceremonial, yet{j}also practical--a masterpiece by a master{j}craftsman."
7327,装飾の施された金色の大剣。{j}名工謹製の逸品。{j}{c16}≪親方印≫{/c},A decorated golden Great Sword.{j}A masterpiece by a master craftsman.{j}{c16}≪Master Mark≫{/c}
7328,装飾の施された金色の大剣。{j}名工謹製の逸品。{j}{c11}≪ＨＣ武器≫{/c},A decorated golden Great Sword.{j}A masterpiece by a master craftsman.{j}{c11}≪HC Weapon≫{/c}
7329,まるで生き物のような脈動を{j}伝え、所有者に不思議な力を{j}与えるとされる大剣。,A Great Sword that{j}pulses like a living thing and{j}is said to grant its wielder mysterious power.
7330,まるで生き物のような脈動を{j}伝え、所有者に不思議な力を{j}与えるとされる大剣。,A Great Sword that{j}pulses like a living thing and{j}is said to grant its wielder mysterious power.
7331,まるで生き物のような脈動を{j}伝え、所有者に不思議な力を{j}与えるとされる大剣。,A Great Sword that{j}pulses like a living thing and{j}is said to grant its wielder mysterious power.
7332,まるで生き物のような脈動を{j}伝え、所有者に不思議な力を{j}与えるとされる大剣。,A Great Sword that{j}pulses like a living thing and{j}is said to grant its wielder mysterious power.
7333,ある上流階級に代々伝わって{j}いる大剣。その斬れ味は、{j}雅やかさを感じさせる。,A Great Sword passed down for generations in a{j}certain aristocratic family. Its sharpness evokes a{j}sense of grace.
